query_id,query_text,city,user_lat,user_lon,timestamp,query_type,source,raw_query_id,extra_context
mobilitybench_q_cafec6362901822b35,北一路万达附近盛京银行,沈阳市,41.869098,123.359936,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43381,"{""context"":{""city"":""沈阳市"",""user_current_location"":""123.35993573069575,41.86909843868328""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '北一路万达', 'city': '沈阳市'}}, {'name': 'search_around_poi', 'arguments': {'location': '123.380074,41.813813', 'keywords': '盛京银行'}}]""}"
mobilitybench_q_96431e5f0b5bf81a49,辽中文华酒店附近的烟花爆竹,沈阳市,41.508567,122.729582,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43389,"{""context"":{""city"":""沈阳市"",""user_current_location"":""122.729582,41.508567""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '辽中文华酒店', 'city': '沈阳市'}}, {'name': 'search_around_poi', 'arguments': {'location': '122.736648,41.503167', 'keywords': '烟花爆竹'}}]""}"
mobilitybench_q_4e9c22321d4fcf2000,高新区有没有电动车充电桩,安康市,32.709724,108.971061,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43411,"{""context"":{""city"":""安康市"",""user_current_location"":""108.9710605144501,32.70972413637292""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '高新区', 'city': '安康市'}}, {'name': 'search_around_poi', 'arguments': {'location': '108.988770,32.713147', 'keywords': '电动车充电桩'}}]""}"
mobilitybench_q_388cd1aa31c0a8c32a,美宜佳网那边有没有五金店,宜昌市,30.474781,111.768782,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43421,"{""context"":{""city"":""宜昌市"",""user_current_location"":""111.76878154277803,30.474780538252833""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '111.76878154277803,30.474780538252833', 'keywords': '五金店'}}]""}"
mobilitybench_q_cd480effb60554ca5c,帮我找附近最近的眼科不要光找莒南县的包括岚山区,临沂市,35.135455,119.177994,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43433,"{""context"":{""city"":""临沂市"",""user_current_location"":""119.1779936850071,35.13545534512789""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '119.1779936850071,35.13545534512789', 'keywords': '莒南县'}}]""}"
mobilitybench_q_c80fe7a8f69f8c4457,找一下附近的农贸市场。,青岛市,36.284305,120.020864,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43455,"{""context"":{""city"":""青岛市"",""user_current_location"":""120.02086445689204,36.28430505268688""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '120.02086445689204,36.28430505268688', 'keywords': '农贸市场'}}]""}"
mobilitybench_q_4f370608ab0ffbb929,汉阳区最近的中国人民银行,武汉市,30.564688,114.246919,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43494,"{""context"":{""city"":""武汉市"",""user_current_location"":""114.246918708086,30.5646882980097""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '汉阳区', 'city': '武汉市'}}, {'name': 'search_around_poi', 'arguments': {'location': '114.218590,30.554287', 'keywords': '中国人民银行'}}]""}"
mobilitybench_q_c0f621f285a8f1f4d7,帮我看一下这附近的超市。,深圳市,22.603532,114.124444,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43510,"{""context"":{""city"":""深圳市"",""user_current_location"":""114.124443680048,22.60353208293388""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '114.124443680048,22.60353208293388', 'keywords': '超市'}}]""}"
mobilitybench_q_5ead82373ce69a18cc,北京生物科技有限公司附近的邮局,保定市,38.465803,114.988157,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43511,"{""context"":{""city"":""保定市"",""user_current_location"":""114.988157,38.465803""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '北京生物科技有限公司', 'city': '保定市'}}, {'name': 'search_around_poi', 'arguments': {'location': '116.171485,39.740174', 'keywords': '邮局'}}]""}"
mobilitybench_q_31406c0d6d9a11cf11,帮我查一下附近哪里有那个蛋糕店,芜湖市,31.056384,118.411259,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43533,"{""context"":{""city"":""芜湖市"",""user_current_location"":""118.4112587571144,31.056384106801985""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '118.4112587571144,31.056384106801985', 'keywords': '蛋糕店'}}]""}"
mobilitybench_q_d45e23befd2cdb38cb,丹东颐泰佳园附近的幼儿园,丹东市,40.109946,124.361585,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43548,"{""context"":{""city"":""丹东市"",""user_current_location"":""124.361585,40.109946""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '丹东颐泰佳园', 'city': '丹东市'}}, {'name': 'search_around_poi', 'arguments': {'location': '124.386574,40.118967', 'keywords': '幼儿园'}}]""}"
mobilitybench_q_bf7e2a80c61b61e1e4,搜索附近的中国银行营业厅,金华市,29.270214,120.269788,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43564,"{""context"":{""city"":""金华市"",""user_current_location"":""120.26978820562366,29.27021375543526""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '120.26978820562366,29.27021375543526', 'keywords': '中国银行营业厅'}}]""}"
mobilitybench_q_31986f2dafee8306fa,帮我找一下火车站附近的,聊城市,36.466919,115.988144,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43566,"{""context"":{""city"":""聊城市"",""user_current_location"":""115.988144,36.466919""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '115.988144,36.466919', 'keywords': '火车站'}}]""}"
mobilitybench_q_7f6c2ec2bc1f9eacf9,小德，请问附近的福彩店在哪里？,宜昌市,30.694486,111.342862,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43590,"{""context"":{""city"":""宜昌市"",""user_current_location"":""111.34286150336267,30.69448584599065""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '111.34286150336267,30.69448584599065', 'keywords': '福彩店'}}]""}"
mobilitybench_q_96a4a2aedfea9e7af9,给我搜索一下这附近的充电站,运城市,35.412119,110.846606,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43607,"{""context"":{""city"":""运城市"",""user_current_location"":""110.84660589694978,35.41211899880693""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '110.84660589694978,35.41211899880693', 'keywords': '充电站'}}]""}"
mobilitybench_q_c88de0802e3ec95582,李沧区枣山路附近的派出所,青岛市,36.391550,120.455166,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43610,"{""context"":{""city"":""青岛市"",""user_current_location"":""120.45516639947893,36.39155046076282""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '李沧区枣山路', 'city': '青岛市'}}, {'name': 'search_around_poi', 'arguments': {'location': '120.455905,36.149819', 'keywords': '派出所'}}]""}"
mobilitybench_q_0f05264630a6ae30a9,江苏泰州市虹桥镇附近充电桩,泰州市,32.050276,120.005798,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43620,"{""context"":{""city"":""泰州市"",""user_current_location"":""120.005798,32.050276""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '120.005798,32.050276', 'keywords': '充电桩'}}]""}"
mobilitybench_q_d1f524c3055a5dcd02,维多利商厦附近的停车场,呼和浩特市,40.802850,111.681469,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43651,"{""context"":{""city"":""呼和浩特市"",""user_current_location"":""111.68146893382072,40.80285040457431""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '维多利商厦', 'city': '呼和浩特市'}}, {'name': 'search_around_poi', 'arguments': {'location': '111.712253,40.831115', 'keywords': '停车场'}}]""}"
mobilitybench_q_7153b832f673ad55f6,附近的苏州交投充电桩充电桩,苏州市,31.572879,120.819221,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43657,"{""context"":{""city"":""苏州市"",""user_current_location"":""120.81922128796579,31.57287864818081""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '120.81922128796579,31.57287864818081', 'keywords': '苏州交投充电桩充电桩'}}]""}"
mobilitybench_q_53c4e999b90ed0a572,帮我找到附近的沙县小吃,郑州市,34.691759,113.657421,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43661,"{""context"":{""city"":""郑州市"",""user_current_location"":""113.65742146968843,34.69175943239083""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '113.65742146968843,34.69175943239083', 'keywords': '沙县小吃'}}]""}"
mobilitybench_q_f6e82beb4af716ae6b,在重庆市公安局附近搜索充电桩,重庆市,29.596011,106.536418,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43682,"{""context"":{""city"":""重庆市"",""user_current_location"":""106.536418,29.596011""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '106.536418,29.596011', 'keywords': '充电桩'}}]""}"
mobilitybench_q_bd104f0cb49c7f7303,离我们这最近的新华书店在哪,伊犁哈萨克自治州,43.962245,81.215932,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43737,"{""context"":{""city"":""伊犁哈萨克自治州"",""user_current_location"":""81.21593177318572,43.96224478156245""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '81.21593177318572,43.96224478156245', 'keywords': '新华书店'}}]""}"
mobilitybench_q_f6931354053f1be13b,我要找附近的中国石化加油站,上海市,31.299183,121.318940,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43744,"{""context"":{""city"":""上海市"",""user_current_location"":""121.318940,31.299183""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '121.318940,31.299183', 'keywords': '中国石化加油站'}}]""}"
mobilitybench_q_a74d6809f3a7d6d2c4,恩施市中心幼儿园附近有没有宠物店,恩施土家族苗族自治州,30.319039,109.464211,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43750,"{""context"":{""city"":""恩施土家族苗族自治州"",""user_current_location"":""109.46421146392825,30.319039407288425""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '恩施市中心幼儿园', 'city': '恩施土家族苗族自治州'}}, {'name': 'search_around_poi', 'arguments': {'location': '109.482018,30.262743', 'keywords': '宠物店'}}]""}"
mobilitybench_q_c5e12d7645e5b17801,南京禄口机场附近的洗浴中心,南京市,31.746986,118.895116,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43771,"{""context"":{""city"":""南京市"",""user_current_location"":""118.89511585235596,31.746986455020775""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '南京禄口机场', 'city': '南京市'}}, {'name': 'search_around_poi', 'arguments': {'location': '118.871181,31.731634', 'keywords': '洗浴中心'}}]""}"
mobilitybench_q_b5ba2540b793a88d90,朝阳区大悦城附近的天鹅湾小区,北京市,39.869744,116.488670,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43796,"{""context"":{""city"":""北京市"",""user_current_location"":""116.4886701107025,39.86974404770376""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '朝阳区大悦城', 'city': '北京市'}}, {'name': 'search_around_poi', 'arguments': {'location': '116.519009,39.924544', 'keywords': '天鹅湾小区'}}]""}"
mobilitybench_q_c3a7a6086daa8b6d2b,你好小德搜索附近充电桩,济宁市,35.795814,116.087377,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43805,"{""context"":{""city"":""济宁市"",""user_current_location"":""116.0873767733574,35.79581370646996""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '116.0873767733574,35.79581370646996', 'keywords': '充电桩'}}]""}"
mobilitybench_q_1a048216702d2f698f,醴陵附近最多的批发轮胎在哪里,株洲市,27.639311,113.510607,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43808,"{""context"":{""city"":""株洲市"",""user_current_location"":""113.51060673594473,27.63931130422496""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '醴陵', 'city': '株洲市'}}, {'name': 'search_around_poi', 'arguments': {'location': '113.497119,27.645700', 'keywords': '批发轮胎'}}]""}"
mobilitybench_q_a693b25317bac92780,搜搜索一下附近的收旧家电的,大同市,40.079204,113.350569,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43814,"{""context"":{""city"":""大同市"",""user_current_location"":""113.35056871175766,40.07920430979012""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '113.35056871175766,40.07920430979012', 'keywords': '收旧家电'}}]""}"
mobilitybench_q_2bfadc704e628e5fe7,查找皇姑区新乐遗址附近建设银行网点,沈阳市,41.762740,123.383178,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43815,"{""context"":{""city"":""沈阳市"",""user_current_location"":""123.38317841291432,41.76274031906251""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '皇姑区新乐遗址', 'city': '沈阳市'}}, {'name': 'search_around_poi', 'arguments': {'location': '123.415323,41.847048', 'keywords': '建设银行网点'}}]""}"
mobilitybench_q_bb32c43fa5d886dc60,济宁金乡工商银行附近的银行,济宁市,35.062395,116.326669,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43818,"{""context"":{""city"":""济宁市"",""user_current_location"":""116.32666870951655,35.0623946160749""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '济宁金乡工商银行', 'city': '济宁市'}}, {'name': 'search_around_poi', 'arguments': {'location': '116.308628,35.064276', 'keywords': '银行'}}]""}"
mobilitybench_q_21057ae97575b0ea8c,找附近100公里以内的旅游景点,宁波市,29.854812,121.582257,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43828,"{""context"":{""city"":""宁波市"",""user_current_location"":""121.58225744962691,29.854811780064537""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '121.58225744962691,29.854811780064537', 'keywords': '旅游景点'}}]""}"
mobilitybench_q_f33becaf98557a4ada,哪一个市场离我这里最近,东莞市,22.938594,113.860253,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43833,"{""context"":{""city"":""东莞市"",""user_current_location"":""113.86025279760361,22.938594379056802""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '113.86025279760361,22.938594379056802', 'keywords': '市场'}}]""}"
mobilitybench_q_0350c4f14571fcd216,彩虹城附近有没有木桶浴,金华市,29.226638,119.372023,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43860,"{""context"":{""city"":""金华市"",""user_current_location"":""119.37202334403993,29.226638252645696""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '彩虹城', 'city': '金华市'}}, {'name': 'search_around_poi', 'arguments': {'location': '119.403588,29.227122', 'keywords': '木桶浴'}}]""}"
mobilitybench_q_4d4c57a522ea2ab006,搜附近小超市我想吃槟榔,绍兴市,30.098818,120.539327,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43862,"{""context"":{""city"":""绍兴市"",""user_current_location"":""120.5393274128437,30.098817647252282""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '120.5393274128437,30.098817647252282', 'keywords': '小超市'}}]""}"
mobilitybench_q_8fe927a5ebb2bd724b,小爱同学我这附近有没有伊利呃奥乐齐商店奥乐齐商店奥乐齐商店,上海市,31.191572,121.404120,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43871,"{""context"":{""city"":""上海市"",""user_current_location"":""121.40411987900735,31.191571961339772""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '小爱同学', 'city': '上海市'}}, {'name': 'search_around_poi', 'arguments': {'location': '113.064833,28.090532', 'keywords': '伊利'}}]""}"
mobilitybench_q_656c31e42db8826bd1,搜索附近的比亚迪王朝店,临沂市,35.134107,118.257021,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43896,"{""context"":{""city"":""临沂市"",""user_current_location"":""118.25702100992203,35.13410743206537""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '118.25702100992203,35.13410743206537', 'keywords': '比亚迪王朝店'}}]""}"
mobilitybench_q_1b7bc90d6b16430bf8,帮我找找附近的工商银行,深圳市,22.697584,114.347433,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43914,"{""context"":{""city"":""深圳市"",""user_current_location"":""114.34743314981462,22.697583555569622""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '114.34743314981462,22.697583555569622', 'keywords': '工商银行'}}]""}"
mobilitybench_q_ee6cc306e35bce52d7,宁德村有没有火车售票点,东莞市,22.834307,113.641991,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43985,"{""context"":{""city"":""东莞市"",""user_current_location"":""113.64199072122575,22.834307079219258""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '宁德村', 'city': '东莞市'}}, {'name': 'search_around_poi', 'arguments': {'location': '113.816629,22.666927', 'keywords': '火车售票点'}}]""}"
mobilitybench_q_634cf70f72e09bed51,美食建陵周边有做防盗窗的吗,邯郸市,36.630230,114.441293,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43992,"{""context"":{""city"":""邯郸市"",""user_current_location"":""114.44129303097725,36.63023047332152""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '114.44129303097725,36.63023047332152', 'keywords': '做防盗窗'}}]""}"
mobilitybench_q_3d359f88a324d19877,附近还有什么好玩的地方,邯郸市,36.633463,113.608617,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:43997,"{""context"":{""city"":""邯郸市"",""user_current_location"":""113.60861733555795,36.63346343076095""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '113.60861733555795,36.63346343076095', 'keywords': '好玩的'}}]""}"
mobilitybench_q_061a96cd938d4d3f4d,仪陇县最近的CNG加气站,南充市,31.292483,106.285346,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:44006,"{""context"":{""city"":""南充市"",""user_current_location"":""106.28534585237504,31.292482785702287""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '仪陇县', 'city': '南充市'}}, {'name': 'search_around_poi', 'arguments': {'location': '106.303082,31.271693', 'keywords': 'cng加气站'}}]""}"
mobilitybench_q_9840457defc1ab1346,小德小德附近有瑞幸咖啡吗,广州市,23.121334,113.631696,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:44014,"{""context"":{""city"":""广州市"",""user_current_location"":""113.6316964030266,23.121333972268395""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '113.6316964030266,23.121333972268395', 'keywords': '瑞幸咖啡'}}]""}"
mobilitybench_q_9c6a14ef13f6b58cc1,帮我找找附近的泰式按摩,沈阳市,41.689436,123.409755,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:44020,"{""context"":{""city"":""沈阳市"",""user_current_location"":""123.40975508093838,41.689436429281756""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '123.40975508093838,41.689436429281756', 'keywords': '泰式按摩'}}]""}"
mobilitybench_q_e810c790f23574f0eb,济南市历城仁泰中医诊所附近小宾馆,济南市,36.722274,117.230558,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:44021,"{""context"":{""city"":""济南市"",""user_current_location"":""117.230558,36.722274""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '117.230558,36.722274', 'keywords': '小宾馆'}}]""}"
mobilitybench_q_796ec0a19c313a327e,永佳房产附近的门店。,石家庄市,38.309307,114.558668,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:44032,"{""context"":{""city"":""石家庄市"",""user_current_location"":""114.55866783857347,38.30930735622495""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '永佳房产', 'city': '石家庄市'}}, {'name': 'search_around_poi', 'arguments': {'location': '114.476983,38.092269', 'keywords': '门店'}}]""}"
mobilitybench_q_bd572f3e8b96ea424c,你帮我找一下附近有没有药店,东莞市,23.019886,113.927368,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:44039,"{""context"":{""city"":""东莞市"",""user_current_location"":""113.92736837267877,23.01988589791239""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'search_around_poi', 'arguments': {'location': '113.92736837267877,23.01988589791239', 'keywords': '药店'}}]""}"
mobilitybench_q_8440cc90cc4738385f,汉口站附近的希尔顿酒店,武汉市,30.674977,114.374219,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:44049,"{""context"":{""city"":""武汉市"",""user_current_location"":""114.37421903014184,30.674977198558096""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '汉口站', 'city': '武汉市'}}, {'name': 'search_around_poi', 'arguments': {'location': '114.254807,30.618527', 'keywords': '希尔顿酒店'}}]""}"
mobilitybench_q_b2c9bafdf748e3e345,阜丰街附近的老北京涮肉,佳木斯市,46.810431,130.382722,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:44052,"{""context"":{""city"":""佳木斯市"",""user_current_location"":""130.38272202014923,46.81043055556009""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '阜丰街', 'city': '佳木斯市'}}, {'name': 'search_around_poi', 'arguments': {'location': '130.337649,46.812703', 'keywords': '老北京涮肉'}}]""}"
mobilitybench_q_e7c9c7ad08db357267,附近哪有卖衣服的批发市场,芜湖市,31.347420,118.389780,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:44053,"{""context"":{""city"":""芜湖市"",""user_current_location"":""118.38977962732316,31.34742023300027""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '卖衣服', 'city': '芜湖市'}}, {'name': 'search_around_poi', 'arguments': {'location': '118.430801,31.377739', 'keywords': '批发市场'}}]""}"
mobilitybench_q_35263f0221751addbb,清华长庚医院附近的充电桩,北京市,39.953671,116.283823,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:44068,"{""context"":{""city"":""北京市"",""user_current_location"":""116.28382310271265,39.95367138932189""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '清华长庚医院', 'city': '北京市'}}, {'name': 'search_around_poi', 'arguments': {'location': '116.414943,40.072551', 'keywords': '充电桩'}}]""}"
mobilitybench_q_a360a35650d26f3589,在朝阳广场附近的廖哥土鲫鱼,南宁市,22.803781,108.494101,,nearby_search,mobilitybench,all_data_benchmark_50000.csv:44076,"{""context"":{""city"":""南宁市"",""user_current_location"":""108.49410071969034,22.80378055243917""},""has_tool_list"":true,""intent_family"":""Basic Information Retrieval"",""task_scenario"":""Nearby Search"",""tool_list"":""[{'name': 'query_poi', 'arguments': {'keywords': '朝阳广场', 'city': '南宁市'}}, {'name': 'search_around_poi', 'arguments': {'location': '108.321142,22.819149', 'keywords': '廖哥土鲫鱼'}}]""}"
